Code,Disease,Symptom1,Symptom2,Symptom3,Symptom4,Symptom5,Symptom6,Symptom7,Symptom8,Symptom9,Symptom10,Symptom11
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Difficulty_breathing,Infant_spitting_up,Paresthesia,Coughing_up_sputum,Throat_swelling,Infant_feeding_problem,Lymphedema,,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Cough,Shortness_of_breath,Difficulty_breathing,Infant_spitting_up,Paresthesia,Coughing_up_sputum,Throat_swelling,,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Difficulty_breathing,Infant_spitting_up,Paresthesia,Coughing_up_sputum,Throat_swelling,Infant_feeding_problem,Lymphedema,,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Cough,Shortness_of_breath,Difficulty_breathing,Paresthesia,Coughing_up_sputum,Throat_swelling,Infant_feeding_problem,Lymphedema,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Difficulty_breathing,Infant_spitting_up,Paresthesia,Throat_swelling,Infant_feeding_problem,Lymphedema,,,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Cough,Shortness_of_breath,Difficulty_breathing,Paresthesia,Coughing_up_sputum,Throat_swelling,,,
10,Foreign body in the throat,Difficulty_in_swallowing,Sore_throat,Difficulty_breathing,Infant_spitting_up,Paresthesia,Throat_swelling,Infant_feeding_problem,Lymphedema,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Nightmares,Hysterical_behavior,,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Excessive_anger,Fears_and_phobias,Nightmares,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Nightmares,Hysterical_behavior,,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Excessive_anger,Fears_and_phobias,Nightmares,Hysterical_behavior,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Nightmares,Hysterical_behavior,,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Depression,Sharp_chest_pain,Delusions_or_hallucinations,Excessive_anger,Fears_and_phobias,Nightmares,,,
11,Drug abuse (cocaine),Drug_abuse,Depressive_or_psychotic_symptoms,Delusions_or_hallucinations,Hostile_behavior,Excessive_anger,Nightmares,Hysterical_behavior,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Retention_of_urine,Eyelid_swelling,,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Retention_of_urine,Eyelid_swelling,,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,Eyelid_swelling,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Retention_of_urine,Eyelid_swelling,,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,,,,,,
12,Optic neuritis,Diminished_vision,Headache,Spots_or_clouds_in_vision,Pain_in_eye,Fatigue,Retention_of_urine,Eyelid_swelling,,,,
12,Optic neuritis,Diminished_vision,Headache,Fatigue,Symptoms_of_eye,Retention_of_urine,,,,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Weakness,Sharp_chest_pain,Antisocial_behavior,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Weakness,Sharp_chest_pain,Antisocial_behavior,Delusions_or_hallucinations,Fainting,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Nausea,Depressive_or_psychotic_symptoms,Vomiting,Weakness,Sharp_chest_pain,Antisocial_behavior,,,
13,Alcohol withdrawal,Abusing_alcohol,Abnormal_involuntary_movements,Vomiting,Dizziness,Weakness,Antisocial_behavior,Delusions_or_hallucinations,Fainting,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Frequent_urination,Fainting,Increased_heart_rate,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Frequent_urination,Fainting,Increased_heart_rate,Muscle_swelling,Pus_in_urine,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Shortness_of_breath,Chest_tightness,Dizziness,Frequent_urination,Fainting,Increased_heart_rate,,,
14,Premature atrial contractions (PACs),Palpitations,Sharp_chest_pain,Dizziness,Fatigue,Frequent_urination,Increased_heart_rate,Muscle_swelling,Pus_in_urine,,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Slurring_words,Cramps_and_spasms,Difficulty_speaking,,,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Slurring_words,Cramps_and_spasms,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,,
15,Hemiplegia,Seizures,Weakness,Focal_weakness,Loss_of_sensation,Problems_with_movement,Slurring_words,Cramps_and_spasms,Difficulty_speaking,,,
15,Hemiplegia,Seizures,Weakness,Problems_with_movement,Abnormal_involuntary_movements,Slurring_words,Difficulty_speaking,Arm_weakness,Arm_stiffness_or_tightness,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,Skin_growth,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,Skin_growth,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,Skin_growth,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,Skin_growth,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Foot_or_toe_swelling,Irregular_appearing_nails,Problems_with_movement,,,,,,
16,Hammer toe,Foot_or_toe_pain,Skin_lesion,Problems_with_movement,Skin_growth,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,Jaw_swelling,,,,,,,,
17,Open wound of the cheek,Facial_pain,Fluid_retention,,,,,,,,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,,,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,,
18,Joint effusion,Knee_pain,Ankle_pain,Ankle_swelling,Elbow_pain,Wrist_pain,Leg_swelling,Foot_or_toe_swelling,Knee_stiffness_or_tightness,,,
18,Joint effusion,Knee_pain,Ankle_pain,Wrist_pain,Elbow_swelling,Leg_swelling,Knee_stiffness_or_tightness,Wrist_swelling,Problems_with_movement,,,
19,Open wound of the knee,Leg_pain,Skin_on_leg_or_foot_looks_infected,,,,,,,,,
19,Open wound of the knee,Leg_pain,Skin_on_leg_or_foot_looks_infected,,,,,,,,,
